rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
16577,Mystery Case Files: Ravenhearst,Puzzle,,PC,Big Fish Games,Big Fish Games,0.03,0.01,0.02,,0.0,2007,,
16579,The Sims 2: Glamour Life Stuff,Simulation,T,PC,Electronic Arts,Maxis,0.03,,0.03,,0.01,2006,,6.7
16595,Blazing Angels: Squadrons of WWII,Simulation,T,PC,Ubisoft,Ubisoft Romania,0.03,0.03,0.0,,0.0,2006,65.0,4.6
16609,RACE On,Racing,,PC,bitComposer Games,SimBin,0.03,,0.03,,0.0,2009,73.0,8.2
16629,Midnight Mysteries: The Edgar Allan Poe Conspiracy,Adventure,T,PC,Mumbo Jumbo,MumboJumbo,0.03,,0.03,,0.0,2009,,
16632,Red Faction: Guerrilla,Shooter,M,PC,THQ,Volition Inc.,0.03,,0.03,,0.0,2009,82.0,7.5
16641,Hallowed Legends: Samhain,Adventure,,PC,Focus Home Interactive,PlayFirst,0.03,,0.03,,0.01,2011,,
16649,Rome: Total War - Gold Edition,Strategy,T,PC,Sega,The Creative Assembly,0.03,,0.03,,0.0,2006,,8.6
16659,Overlord II,Action,T,PC,Codemasters,Triumph Studios,0.03,,0.03,,0.0,2009,79.0,8.1
16670,Men of War,Strategy,M,PC,Aspyr,Best Way,0.03,0.01,0.02,,0.0,2009,80.0,8.1
16688,Rugby Union Team Manager 2017,Simulation,,PC,Alternative Software,Alternative Software,0.03,,0.03,,0.0,2016,,
16690,Shaun White Skateboarding,Sports,T,PC,Ubisoft,Ubisoft Montreal,0.03,,0.03,,0.0,2010,,7.3
16694,East India Company Collection,Misc,T,PC,Paradox Interactive,Nitro Games,0.03,,0.03,,0.0,2010,,
16695,Fallout: New Vegas Ultimate Edition,Role-Playing,,PC,Bethesda Softworks,Obsidian Entertainment,0.03,,0.03,,0.0,2012,,
16701,Super Meat Boy: Ultra Edition!,Platform,T,PC,Unknown,Team Meat,0.03,,0.02,,0.01,2011,,
16712,Guitar Hero: World Tour,Misc,T,PC,Activision,Neversoft Entertainment,0.03,,0.03,,0.0,2009,,7.8
16738,Combat Mission: Shock Force,Strategy,,PC,Paradox Interactive,Big Time Software,0.03,,0.03,,0.0,2007,62.0,3.3
16739,Ratatouille,Platform,E,PC,THQ,Asobo Studio,0.03,0.01,0.01,,0.0,2007,,7.9
16750,Harry Potter and the Half-Blood Prince,Action,E10,PC,Electronic Arts,EA Bright Light Productions,0.03,,0.03,,0.0,2009,64.0,6.1
16764,Submarine Titans,Strategy,E,PC,Strategy First,Ellipse Studios,0.03,,,,,2000,,
16782,Rayman 3: Hoodlum Havoc,Platform,E,PC,Ubisoft,Ubisoft,0.03,,0.03,,0.0,2003,74.0,8.3
16799,Lock On: Modern Air Combat,Simulation,E,PC,Ubisoft,Eagle Dynamics,0.03,,0.03,,0.0,2003,76.0,7.5
16806,Star Wars: The Force Unleashed II,Action,T,PC,LucasArts,LucasArts,0.03,0.03,,,0.0,2010,59.0,5.8
16809,Take On Helicopters,Simulation,T,PC,Unknown,Bohemia Interactive,0.03,,0.03,,0.0,2011,70.0,6.7
16810,The Inner World,Adventure,,PC,Headup Games,Headup Games,0.03,,0.03,,0.0,2013,72.0,8.1
16819,Neverwinter Nights,Role-Playing,T,PC,Atari,BioWare Corp.,0.03,,0.03,,0.0,2002,91.0,8.2
16833,Homeworld 2,Strategy,T,PC,Sierra Entertainment,Relic,0.03,,0.03,,0.0,2003,83.0,8.3
16836,Codename: Panzers Cold War,Strategy,,PC,Atari,Stormregion,0.03,,0.03,,0.0,2009,67.0,5.8
16849,Empire Earth II,Strategy,,PC,VU Games,Mad Doc Software,0.03,,0.03,,0.0,2005,79.0,7.1
16851,Knights of Honor,Strategy,E10,PC,Paradox Interactive,Black Sea Studios,0.03,,0.03,,0.0,2005,77.0,9.1
16853,NBA 2K13,Sports,E,PC,2K Sports,Visual Concepts,0.03,0.0,0.02,,0.0,2012,90.0,6.8
16857,Star Trek: The Game,Action-Adventure,T,PC,Namco Bandai Games,Digital Extremes,0.03,0.0,0.02,,0.0,2013,,
16880,GTR Evolution,Racing,,PC,Viva Media,SimBin,0.03,,0.02,,0.0,2008,83.0,8.2
16888,The Great Mystery Hidden Object Package 5,Adventure,,PC,Rondomedia,Big Fish Games,0.03,,0.03,,0.0,2015,,
16895,World of Zoo,Simulation,E,PC,THQ,Blue Fang Games,0.03,,0.02,,0.01,2009,,8.4
16898,Sins of a Solar Empire,Strategy,T,PC,Stardock,Ironclad Games,0.03,,0.03,,0.0,2008,87.0,8.2
16904,007: Quantum of Solace,Action,T,PC,Activision,Beenox,0.03,0.01,0.01,,0.0,2008,70.0,6.3
16907,Battlefield 1942: The WW II Anthology,Shooter,T,PC,Electronic Arts,Digital Illusions CE,0.03,0.01,0.01,,0.0,2004,,
16915,Commander: Conquest of the Americas,Strategy,T,PC,Paradox Interactive,Nitro Games,0.03,,0.02,,0.0,2010,68.0,5.2
16929,Grand Theft Auto: The Trilogy,Adventure,M,PC,Rockstar Games,Rockstar North,0.03,,0.02,,0.0,2009,,
16937,Monsters vs. Aliens,Platform,E10,PC,Activision,Beenox,0.03,0.01,0.01,,0.0,2009,63.0,6.2
16949,Ride,Racing,E,PC,Milestone S.r.l.,Milestone S.r.l.,0.03,,0.03,,0.0,2015,68.0,4.8
16988,Syberia,Adventure,T,PC,The Adventure Company,Microids,0.03,,0.02,,0.0,2002,82.0,8.5
17004,Check vs. Mate,Misc,T,PC,Unknown,TopWare Interactive,0.03,,0.02,,0.0,2011,,
17010,Warhammer: Mark of Chaos,Strategy,M,PC,Namco Bandai,Black Hole Entertainment,0.03,,0.02,,0.0,2006,73.0,7.4
17040,Cossacks: European Wars,Strategy,T,PC,Strategy First,GSC Game World,0.03,,0.02,,0.0,2001,74.0,8.6
17044,Jack Keane,Adventure,T,PC,Strategy First,DECK13 Interactive,0.03,,0.02,,0.0,2008,69.0,7.0
17047,The Settlers II 10th Anniversary,Strategy,,PC,Ubisoft,Blue Byte,0.03,,0.02,,0.0,2006,,
17052,Mystery Trackers: The Void,Puzzle,,PC,Focus Home Interactive,Focus Multimedia,0.03,,0.02,,0.0,2011,,
17061,Totally Spies! Totally Party,Misc,E,PC,Ubisoft,Mad Monkey Studio,0.03,,0.02,,0.0,2008,,
17073,MySims,Simulation,E,PC,Electronic Arts,EA Redwood Shores,0.03,,0.02,,0.0,2008,70.0,6.4
17087,Age of Conan: Rise of the Godslayer,Role-Playing,M,PC,Funcom,Funcom,0.03,,0.02,,0.0,2010,83.0,8.4
17106,Max Payne 2: The Fall of Max Payne,Shooter,M,PC,Rockstar Games,Remedy Entertainment,0.03,,0.02,,0.0,2003,86.0,9.0
17111,Battlefield Vietnam,Shooter,T,PC,Electronic Arts,Digital Illusions,0.03,,0.02,,0.0,2004,84.0,7.5
17122,Schlag den Raab,Misc,,PC,Namco Bandai,Namco Bandai Games,0.03,,0.02,,0.0,2010,,
17123,Magicka,Role-Playing,T,PC,Paradox Interactive,Arrowhead Game Studios,0.03,,0.02,,0.0,2011,74.0,7.6
17124,Age of Empires III: Gold Edition,Strategy,T,PC,Microsoft Game Studios,Ensemble Studios,0.03,,0.02,,0.0,2007,,7.8
17129,Prince of Persia (2008),Adventure,,PC,Ubisoft,Ubisoft Montreal,0.03,,0.02,,0.0,2008,,
17146,Guild Wars: Nightfall,Role-Playing,T,PC,NCSoft,ArenaNet,0.03,,0.02,,0.0,2006,84.0,8.7
17172,Battlefield 1942,Shooter,T,PC,Electronic Arts,Digital Illusions CE,0.03,0.01,0.02,,0.0,2002,89.0,8.6
17187,Air Conflicts: Secret Wars,Simulation,T,PC,bitComposer Games,Games Farm,0.03,,0.02,,0.0,2011,65.0,6.4
17188,The Sims 2: Bon Voyage,Simulation,T,PC,Electronic Arts,Maxis,0.03,0.01,0.01,,0.0,2007,74.0,7.3
17191,Star Wars The Clone Wars: Republic Heroes,Action,T,PC,LucasArts,Krome Studios,0.03,,0.02,,0.0,2009,46.0,4.7
17194,Battlefield 2142,Shooter,T,PC,Electronic Arts,Digital Illusions CE,0.03,,0.02,,0.0,2006,80.0,6.8
17204,RollerCoaster Tycoon 2: Triple Thrill Pack,Strategy,E,PC,Atari,Frontier Developments,0.03,,0.02,,0.0,2003,,3.2
17213,X-Men Origins: Wolverine - Uncaged Edition,Action,M,PC,Activision,Raven Software,0.03,0.02,0.0,,0.0,2009,,
17214,Star Wars: Empire at War - Forces of Corruption,Strategy,T,PC,LucasArts,Petroglyph Games,0.03,,0.02,,0.0,2006,75.0,8.6
17218,Borderlands: Game of the Year Edition,Shooter,M,PC,2K Games,Gearbox Software,0.03,,0.02,,0.01,2010,,
17219,Divinity II: Flames of Vengeance,Role-Playing,M,PC,DTP Entertainment,Larian Studios,0.03,,0.02,,0.0,2010,72.0,8.3
17225,Bully: Scholarship Edition,Action,T,PC,Rockstar Games,Rockstar Vancouver/Mad Doc Software,0.03,0.0,0.02,,0.0,2008,72.0,7.5
17233,Lost Planet 2,Shooter,T,PC,Capcom,Capcom,0.03,,0.02,,0.0,2010,63.0,6.3
17251,Dungeon Siege II,Role-Playing,M,PC,Microsoft Game Studios,Gas Powered Games,0.02,,0.02,,0.0,2005,80.0,7.9
17255,Viva Pinata,Simulation,E,PC,Microsoft Game Studios,Rare Ltd.,0.02,,0.02,,0.0,2007,78.0,7.8
17273,SWAT 4,Shooter,M,PC,Sierra Entertainment,Irrational Games,0.02,,0.02,,0.0,2005,85.0,8.6
17276,Neverwinter Nights Diamond,Role-Playing,M,PC,Atari,BioWare Corp.,0.02,,0.02,,0.0,2005,,8.2
17286,Battlestations: Pacific,Strategy,T,PC,Eidos Interactive,Eidos Studios Hungary,0.02,,0.02,,0.0,2009,74.0,8.4
17296,ParaWorld,Strategy,T,PC,Aspyr,SEK Ost,0.02,,0.02,,0.0,2006,71.0,8.3
17303,Captain Morgane and the Golden Turtle,Adventure,,PC,Reef Entertainment,WizarBox,0.02,,0.02,,0.0,2012,54.0,6.2
17312,Magicka Collection,Adventure,T,PC,Paradox Interactive,Paradox Interactive,0.02,,0.02,,0.0,2011,,7.5
17325,F1 2017,Racing,E,PC,Deep Silver,Codemasters,0.02,,0.02,,0.0,2017,,
17360,Jurassic Park: Operation Genesis,Simulation,T,PC,VU Games,Blue Tongue,0.02,,0.02,,0.0,2003,72.0,8.7
17367,IL-2 Sturmovik: Forgotten Battles,Simulation,T,PC,Ubisoft,1C: Maddox Games,0.02,,0.02,,0.0,2003,86.0,8.6
17370,The Lord of the Rings: Conquest,Action,T,PC,Electronic Arts,Pandemic Studios,0.02,0.0,0.02,,0.0,2009,57.0,6.7
17377,Neverwinter Nights 2,Role-Playing,T,PC,Atari,Obsidian Entertainment,0.02,,0.02,,0.0,2006,82.0,6.5
17381,Escape the Emerald Star,Puzzle,E,PC,PopCap Games,PopCap,0.02,0.02,,,0.0,2011,,
17385,The Settlers: Rise of an Empire,Strategy,,PC,Ubisoft,Blue Byte,0.02,0.01,0.01,,0.0,2007,66.0,7.7
17396,Tropico Reloaded,Strategy,T,PC,Kalypso,Kalypso,0.02,,0.02,,0.0,2009,,
17415,Puppet Show 3: Lost Town,Puzzle,,PC,Focus Home Interactive,Big Fish Games,0.02,,0.02,,0.0,2011,,
17427,Guitar Hero III: Legends of Rock,Misc,T,PC,Aspyr,Aspyr,0.02,0.02,,,0.0,2007,79.0,7.2
17430,Ghost Pirates of Vooju Island,Adventure,,PC,DTP Entertainment,Autumn Moon,0.02,,0.02,,0.0,2009,66.0,
17436,Demigod,Strategy,T,PC,Atari,Gas Powered Games,0.02,,0.02,,0.0,2009,76.0,7.9
17438,Warhammer Online: Age of Reckoning,Role-Playing,T,PC,Electronic Arts,Mythic,0.02,,0.02,,0.0,2008,86.0,7.9
17440,Stronghold 2 Deluxe,Strategy,,PC,2K Games,FireFly Studios,0.02,,0.02,,0.0,2005,,
17452,DiRT,Racing,E,PC,Codemasters,Codemasters,0.02,,0.02,,0.0,2007,84.0,7.3
17454,Spirits and Demons: 5 Game Pack,Misc,,PC,Focus Multimedia,Unknown,0.02,,0.02,,0.0,2015,,
17466,Pharaoh,Strategy,,PC,Sierra Entertainment,Impressions Games,0.02,,0.02,,0.0,1999,,8.6
17467,Quantum Break,Action,M,PC,THQ Nordic,Remedy Entertainment,0.02,,0.02,,0.0,2016,66.0,4.3
17468,Star Trek Online,Role-Playing,T,PC,Atari,Cryptic Studios,0.02,,0.02,,0.0,2010,66.0,6.2
17475,F1 Race Stars,Racing,E,PC,Codemasters,Codemasters Birmingham,0.02,,0.02,,0.0,2012,62.0,5.4
17480,Cities XL 2011,Simulation,E,PC,Focus Home Interactive,Monte Cristo Multimedia,0.02,,0.02,,0.0,2010,70.0,5.7
17487,Stronghold Crusader Extreme,Strategy,T,PC,Gamecock,FireFly Studios,0.02,,0.02,,0.0,2008,45.0,6.8
17494,Fishdom 2 Deluxe,Puzzle,,PC,Rondomedia,Playrix Entertainment,0.02,,0.02,,0.0,2010,,
17501,Ice Age: Dawn of the Dinosaurs,Platform,E10,PC,Activision,Eurocom Entertainment Software,0.02,0.02,0.0,,0.0,2009,67.0,
17509,Ceville,Adventure,,PC,Kalypso,Realmforge Studios,0.02,,0.02,,0.0,2009,73.0,8.2
17510,Europa Universalis III Complete,Strategy,E10,PC,Paradox Interactive,Paradox Interactive,0.02,,0.02,,0.0,2008,,8.7
17522,Tom Clancy's Rainbow Six: Vegas 2,Shooter,M,PC,Ubisoft,Ubisoft Montreal,0.02,,0.02,,0.0,2008,78.0,7.3
17526,Rugby League Team Manager 2015,Sports,,PC,Alternative Software,Alternative Software,0.02,,0.02,,0.0,2015,,
17531,Tropico 4: Modern Times,Misc,,PC,Kalypso Media,Unknown,0.02,,0.02,,0.0,2012,78.0,8.0
17534,Kung Fu Panda,Platform,E10,PC,Activision,Beenox,0.02,,0.02,,0.0,2008,71.0,7.8
17536,Brothers in Arms: Hell's Highway,Shooter,M,PC,Ubisoft,Gearbox Software,0.02,,0.02,,0.0,2008,79.0,7.9
17548,18 Wheels of Steel: Extreme Trucker,Racing,E,PC,ValuSoft,SCS Software,0.02,0.0,0.02,,0.0,2009,,8.0
17553,Falcon 4.0: Allied Force,Simulation,T,PC,Graphsim Entertainment,Lead Pursuit,0.02,,0.02,,0.0,2005,90.0,8.6
17554,GT Legends,Racing,E,PC,Viva Media,SimBin,0.02,,0.02,,0.0,2006,84.0,8.6
17556,Need for Speed: Payback,Racing,T,PC,Electronic Arts,Ghost Games,0.02,,0.02,,0.0,2017,,
17562,Plants vs Zombies: Garden Warfare,Shooter,E10,PC,Electronic Arts,PopCap Games,0.02,,0.02,,0.0,2014,,
17587,The Settlers IV,Strategy,E,PC,Blue Byte,Blue Byte,0.02,,0.02,,0.0,2001,,
17593,SimCity Societies,Simulation,E10,PC,Electronic Arts,Tilted Mill Entertainment,0.02,,0.02,,0.0,2007,63.0,4.3
17600,Quake 4,Shooter,M,PC,Activision,id Software / Raven Software,0.02,,0.02,,0.0,2005,81.0,7.6
17603,Left 4 Dead,Shooter,M,PC,Valve Corporation,Valve Software,0.02,,0.02,,0.0,2008,89.0,9.2
17605,Indigo Prophecy,Adventure,M,PC,Atari,Quantic Dream,0.02,,0.02,,0.0,2005,85.0,8.3
17618,Minecraft: Story Mode - Season Two,Adventure,E10,PC,Telltale Games,Telltale Games,0.02,,0.02,,0.0,2017,,
17621,Test Drive Unlimited,Racing,E10,PC,Atari,Eden Studios,0.02,,0.02,,0.0,2007,79.0,8.1
17625,Ride 2,Racing,E,PC,Milestone S.r.l,Milestone S.r.l.,0.02,,0.02,,0.0,2016,78.0,7.9
17629,Tom Clancy's EndWar,Strategy,T,PC,Ubisoft,Ubisoft Shanghai,0.02,,0.02,,0.0,2009,68.0,6.7
17631,Frontlines: Fuel of War,Shooter,T,PC,THQ,Kaos Studios,0.02,,0.02,,0.0,2008,73.0,6.9
17639,Bejeweled 2 Deluxe,Puzzle,E,PC,PopCap Games,PopCap Games,0.02,,0.02,,0.0,2006,,
17643,Grey's Anatomy: The Video Game,Adventure,T,PC,Ubisoft,Longtail Studios,0.02,,0.02,,0.0,2009,36.0,3.9
17644,Serious Sam HD: Gold Edition,Shooter,,PC,Devolver Digital,Croteam,0.02,,0.02,,0.0,2010,,
17647,X3: Terran War Pack,Misc,,PC,Deep Silver,Unknown,0.02,,0.02,,0.0,2012,,
17649,Mount & Blade,Role-Playing,T,PC,Paradox Interactive,Taleworlds,0.02,,0.02,,0.0,2008,,
17657,Unreal Anthology,Shooter,M,PC,Midway Games,Epic Games,0.02,,0.02,,0.0,2006,,8.8
17663,The Sims: Complete Collection,Simulation,T,PC,Electronic Arts,Maxis,0.02,0.01,0.01,,0.0,2005,,
17665,Spider-Man: Web of Shadows,Action,T,PC,Activision,Shaba Games / Treyarch,0.02,,0.02,,0.0,2008,52.0,7.8
17668,Agatha Christie: The ABC Murders,Adventure,T,PC,Microids,Artefacts Studios,0.02,,0.02,,0.0,2016,66.0,8.5
17670,Street Fighter X Tekken,Fighting,T,PC,Capcom,Capcom,0.02,,0.02,,0.0,2012,79.0,6.4
17687,Tale of a Hero,Adventure,,PC,Daedalic,Future Games,0.02,,0.02,,0.0,2010,,
17704,Overlord,Adventure,T,PC,Codemasters,Triumph Studios,0.02,,0.02,,0.0,2007,81.0,8.1
17705,Command & Conquer 3: Deluxe Edition,Strategy,T,PC,Electronic Arts,EA Los Angeles,0.02,,0.02,,0.0,2008,,
17710,FIFA Soccer 09,Sports,E,PC,Electronic Arts,EA Canada,0.02,,0.02,,0.0,2008,77.0,6.8
17711,Mata Hari: Betrayal is only a Kiss Away,Adventure,T,PC,Viva Media,Cranberry Production,0.02,,0.02,,0.0,2009,63.0,
17712,Command & Conquer: The First Decade,Strategy,,PC,Electronic Arts,EA Los Angeles\ Westwood Studios,0.02,0.01,0.01,,0.0,2006,,
17720,The Lord of the Rings: The Battle for Middle-Earth II,Strategy,T,PC,Electronic Arts,EA Los Angeles,0.02,0.01,0.01,,0.0,2006,84.0,7.5
17737,Spider-Man 3,Platform,T,PC,Activision,Beenox,0.02,0.02,0.0,,0.0,2007,62.0,7.1
17738,Cities in Motion Collection,Simulation,E,PC,Paradox Interactive,Paradox Interactive,0.02,,0.02,,0.0,2011,,
17743,Homeworld,Strategy,E,PC,Sierra Entertainment,Relic,0.02,,0.02,,0.0,1999,93.0,9.0
17752,SAW,Action,M,PC,Konami,Zombie Studios,0.02,,0.02,,0.0,2009,55.0,6.0
17753,So Blonde,Adventure,,PC,Eidos Interactive,WizarBox,0.02,,0.02,,0.0,2008,,
17758,Sacred Gold,Role-Playing,T,PC,Strategy First,Ascaron Entertainment,0.02,,0.02,,0.0,2006,,8.2
17764,Max Payne,Shooter,M,PC,Gathering of Developers,Remedy Entertainment,0.02,,0.02,,0.0,2001,89.0,9.1
17767,Order of War,Strategy,T,PC,Square Enix,Wargaming.net,0.02,0.0,0.01,,0.0,2009,69.0,7.3
17771,Legend: Hand of God,Role-Playing,M,PC,ValuSoft,Master Creating,0.02,,0.02,,0.0,2008,57.0,5.8
17784,Fuel,Racing,E,PC,Codemasters,Asobo Studios,0.02,,0.02,,0.0,2009,67.0,6.7
17785,WRC 2: FIA World Rally Championship,Racing,,PC,Ubisoft,Milestone S.r.l,0.02,,0.02,,0.0,2011,,
17786,Oil Rush,Strategy,,PC,Unknown,Unigine Corp,0.02,,0.02,,0.0,2012,67.0,6.5
17787,Fallout Trilogy,Role-Playing,M,PC,Interplay,Black Isle Studios,0.02,,0.02,,0.0,2009,,8.9
17794,Stormrise,Strategy,M,PC,Sega,The Creative Assembly,0.02,,0.02,,0.0,2009,42.0,4.9
17829,Painkiller,Shooter,M,PC,DreamCatcher Interactive,People Can Fly,0.02,,0.02,,0.0,2004,81.0,8.1
17841,Maximum Capacity: Hotel Giant,Strategy,T,PC,JoWood Productions,Enlight Software Ltd.,0.02,,0.02,,0.0,2002,59.0,7.7
17844,The Sims 2: Happy Holiday Stuff,Simulation,T,PC,Electronic Arts,Maxis,0.02,0.01,0.01,,0.0,2006,,
17845,7 Roses: A Darkness Rises,Misc,,PC,Avanquest Software,GSP,0.02,,0.02,,0.0,2015,,
17864,The Lord of the Rings Online: Mines of Moria,Role-Playing,T,PC,Turbine Inc.,Turbine Inc.,0.02,,0.02,,0.0,2008,85.0,8.2
17872,Airport Simulator,Simulation,,PC,Unknown,Just Sims,0.02,,0.02,,0.0,2011,,
17878,Tyranny,Role-Playing,,PC,Paradox Interactive,Obsidian Entertainment,0.02,,0.02,,0.0,2016,,
17879,War Leaders: Clash of Nations,Strategy,T,PC,CDV Software Entertainment,Enigma Software Productions,0.02,,0.02,,0.0,2009,,6.4
17884,Hellgate: London,Role-Playing,M,PC,Electronic Arts,Flagship Studios,0.02,,0.02,,0.0,2007,70.0,6.3
17900,TOCA Race Driver 3: The Ultimate Racing Simulator,Racing,E10,PC,Codemasters,Codemasters,0.02,,0.02,,0.0,2006,,
17915,Littlest Pet Shop,Simulation,E,PC,Electronic Arts,EA Salt Lake,0.02,,0.02,,0.0,2008,,
17922,X-Plane 10 Global,Simulation,,PC,Aerosoft,Laminar Research,0.02,,0.02,,0.0,2013,,
17949,Worldwide Soccer Manager 2007,Sports,E,PC,Sega,Sports Interactive,0.02,,0.02,,0.0,2006,87.0,
17954,The Crew: Wild Run,Racing,T,PC,Ubisoft,Ivory Tower,0.02,,0.02,,0.0,2015,74.0,7.4
17970,Revolution: 25th Anniversary Collection,Adventure,,PC,Koch Media,Revolution Software,0.02,,0.02,,0.0,2016,,
17980,The Sims 2: Family Fun Stuff,Simulation,T,PC,Electronic Arts,Maxis Software,0.02,0.0,0.01,,0.0,2006,,4.1
17987,Vietcong,Shooter,T,PC,Gathering of Developers,Pterodon,0.02,,0.02,,0.0,2003,74.0,8.7
17992,Mini Ninjas,Action,E10,PC,Eidos Interactive,IO Interactive,0.02,,0.02,,0.0,2009,74.0,8.3
17994,Paranormal Pursuit: The Gifted One,Action,,PC,Alawar Entertainment,Big Fish Games,0.02,,0.02,,0.0,2015,,
17998,Mount & Blade: Warband,Role-Playing,,PC,Paradox Interactive,Taleworlds,0.02,0.01,0.01,,0.0,2010,,
18000,Heavy Fire: Afghanistan,Shooter,T,PC,Mastiff,Mastiff,0.02,0.02,,,0.0,2011,,3.2
18003,UFO: Trilogy,Strategy,,PC,Unknown,Altar Interactive,0.02,,0.02,,0.0,2007,,
18011,Atlantic Quest,Puzzle,,PC,Avanquest,Oberon Media,0.02,,0.02,,0.0,2011,,
18013,Still Life 2,Adventure,M,PC,Encore,GameCo Studios,0.02,,0.02,,0.0,2009,67.0,5.7
18014,Dark Tales: Edgar Allan Poe's The Premature Burial,Misc,,PC,Focus Multimedia,Unknown,0.02,,0.02,,0.0,2012,,
18015,Trapped Dead,Strategy,M,PC,Meridian4,Headup Games / Crenetic,0.02,,0.02,,0.0,2011,50.0,4.7
18022,Starship Troopers,Shooter,M,PC,Empire Interactive,Strangelite,0.02,,0.02,,0.0,2005,46.0,6.1
18028,WorldShift,Strategy,T,PC,Playlogic Game Factory,Black Sea Studios,0.02,0.02,,,0.0,2009,63.0,8.1
18029,Mount & Blade Collection,Misc,,PC,Paradox Interactive,Unknown,0.02,,0.02,,0.0,2012,,
18039,Tycoon City: New York,Strategy,T,PC,Atari,Deep Red,0.02,,0.02,,0.0,2006,67.0,8.3
18050,NHL 09,Sports,E,PC,Electronic Arts,EA Canada,0.02,,0.02,,0.0,2008,62.0,4.1
18055,Halo Wars 2,Strategy,T,PC,THQ Nordic,Creative Assembly,0.02,,0.02,,0.0,2017,,
18065,"Warhammer 40,000: Dawn of War: Soulstorm",Strategy,M,PC,THQ,Iron Lore Entertainment,0.02,,0.02,,0.0,2008,,
18108,Legendary,Shooter,M,PC,Gamecock,Spark Unlimited,0.02,,0.02,,0.0,2008,50.0,6.6
18119,Blood Bowl: Legendary Edition,Sports,T,PC,Focus Home Interactive,Cyanide Studio,0.02,,0.01,,0.0,2010,73.0,6.4
18124,Heroes of the Pacific,Simulation,T,PC,Ubisoft,IR Gurus Interactive,0.02,,0.02,,0.0,2005,76.0,6.7
18125,Combat Flight Simulator 3: Battle for Europe,Simulation,E,PC,Microsoft Game Studios,Microsoft Game Studios,0.02,0.01,0.01,,0.0,2002,69.0,6.5
18129,Commandos 3: Destination Berlin,Strategy,T,PC,Eidos Interactive,Pyro Studios,0.02,,0.02,,0.0,2003,72.0,7.6
18145,Uru: Ages Beyond Myst,Adventure,,PC,Ubisoft,Cyan Worlds,0.02,,0.02,,0.0,2003,79.0,7.6
18166,Bejeweled Blitz,Puzzle,E,PC,PopCap Games,PopCap Games,0.02,,0.01,,0.0,2010,,
18199,Dungeons - The Dark Lord,Strategy,M,PC,Kalypso,Kalypso,0.02,0.0,0.01,,0.0,2011,72.0,5.6
18208,4 Play Collection - Dark Mysteries,Misc,,PC,Avanquest Software,GSP,0.02,,0.02,,0.0,2014,,
18214,Destiny 2: Forsaken,Shooter,,PC,Activision,Bungie,0.02,,0.02,,0.0,2018,,
18226,Tomb Raider: Legend,Action,T,PC,Eidos Interactive,Crystal Dynamics,0.02,,0.02,,0.0,2006,82.0,7.9
18234,Vikings: Wolves of Midgard,Action,M,PC,Kalypso Media,Games Farm,0.02,0.01,0.0,,0.0,2017,,
18244,Agatha Christie: Death on the Nile,Adventure,T,PC,DreamCatcher Interactive,Oberon Media,0.02,,0.01,,0.0,2008,,
18246,Fernbus Simulator,Simulation,,PC,Aerosoft,TML Studios,0.02,,0.02,,0.0,2016,,
18247,The Haunted: Hell's Reach,Shooter,M,PC,Visco,ValuSoft,0.02,0.02,,,0.0,2011,51.0,7.6
18254,Command & Conquer 3: Kane's Wrath,Strategy,T,PC,Electronic Arts,EA Los Angeles,0.02,,0.02,,0.0,2008,,
18266,Pirates of the Burning Sea,Role-Playing,,PC,Sony Computer Entertainment,Flying Lab Software,0.02,,0.02,,0.0,2008,76.0,7.6
18268,Command & Conquer Collection,Strategy,,PC,Electronic Arts,EA Los Angeles,0.02,0.01,0.0,,0.0,2003,,
18291,Just Cause,Action,M,PC,Eidos Interactive,Avalanche Studios,0.02,,0.01,,0.0,2006,75.0,7.3
18295,Project Eternity (Working Title),Misc,,PC,Obsidian Entertainment,Unknown,0.02,,0.02,,0.0,2014,,
18300,Airline Tycoon,Simulation,E,PC,Monte Christo Multimedia,Spellbound Entertainment,0.02,,0.01,,0.0,2001,,8.0
18301,Lost: Via Domus,Action,T,PC,Ubisoft,Ubisoft Montreal,0.02,,0.01,,0.0,2008,52.0,6.0
18302,The Incredibles: Rise of the Underminer,Platform,E10,PC,THQ,Heavy Iron Studios,0.02,0.01,,,0.0,2005,65.0,
18306,Unreal Tournament 2004,Shooter,M,PC,Atari,Epic Games,0.02,,0.02,,0.0,2004,93.0,8.9
18311,Elven Legacy Collection,Strategy,,PC,Paradox Interactive,1C:Ino-Co,0.02,,0.01,,0.0,2010,,
18312,The Longest Journey,Adventure,M,PC,Funcom,Funcom,0.02,,0.01,,0.0,2000,91.0,8.9
18314,Valentino Rossi: The Game,Racing,,PC,Namco Bandai Games,Milestone S.r.l.,0.02,,0.02,,0.0,2016,72.0,6.2
18317,Disciples III: Renaissance,Strategy,E10,PC,Kalypso,Akella,0.02,,0.01,,0.0,2010,56.0,5.4
18319,The Dark Hills of Cherai,Puzzle,,PC,Big Fish Games,ChaYoWo Games,0.02,,0.01,,0.0,2009,,
18330,Dark Void,Action,T,PC,Capcom,Airtight Games,0.02,,0.01,,0.0,2010,57.0,5.1
18331,Fortnite,Action,T,PC,Epic Games,Epic Games,0.02,,0.02,,0.0,2017,,
